"","Date","Position","Plate","Strain","Rep","IPTG_uM","aTet_nM","Antibiotic","Media","Sealed","Induction_time","BA_2430","BA_7290","BA_810","bg_strain","IPTG_mM","Background_strain","Plasmid_1","Plasmid_2","Rha_mM","BA_1250","BA_21870","max_titer"
"608","29-08-19","E8","1","BS4191",1,37.03703704,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA
"609","29-08-19","E9","1","BS4191",1,37.03703704,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA
"610","29-08-19","E10","1","BS4191",1,37.03703704,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA
"611","29-08-19","E11","1","BS4191",1,37.03703704,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA
"612","29-08-19","E12","1","BS4191",1,37.03703704,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,0.251104792,0.07,NA,NA,NA,NA,NA,NA,NA,"0.25110479"
"613","29-08-19","F1","1","BS3804",1,111.1111111,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"614","29-08-19","F2","1","BS3804",1,111.1111111,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.115,NA,NA,NA,NA,NA,NA,NA,NA
"615","29-08-19","F3","1","BS3804",1,111.1111111,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"616","29-08-19","F4","1","BS3804",1,111.1111111,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA
"617","29-08-19","F5","1","BS3804",1,111.1111111,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA
"618","29-08-19","F6","1","BS4191",1,111.1111111,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"619","29-08-19","F7","1","BS4191",1,111.1111111,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA
"620","29-08-19","F8","1","BS4191",1,111.1111111,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA
"621","29-08-19","F9","1","BS4191",1,111.1111111,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,0.125482916,0.54,NA,NA,NA,NA,NA,NA,NA,"0.12548292"
"622","29-08-19","F10","1","BS4191",1,111.1111111,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,0.139744092,0.54,NA,NA,NA,NA,NA,NA,NA,"0.13974409"
"623","29-08-19","F11","1","BS4191",1,111.1111111,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,0.183993615,0.585,NA,NA,NA,NA,NA,NA,NA,"0.18399361"
"624","29-08-19","F12","1","BS4191",1,111.1111111,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA
"625","29-08-19","G1","1","BS3804",1,333.3333333,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
"626","29-08-19","G2","1","BS3804",1,333.3333333,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
"627","29-08-19","G3","1","BS3804",1,333.3333333,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA
"628","29-08-19","G4","1","BS3804",1,333.3333333,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA
"629","29-08-19","G5","1","BS3804",1,333.3333333,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA
"630","29-08-19","G6","1","BS4191",1,333.3333333,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA
"631","29-08-19","G7","1","BS4191",1,333.3333333,0,"amp, spec","mMOPS","Y",NA,NA,NA,0.130067129,0.575,NA,NA,NA,NA,NA,NA,NA,"0.13006713"
"632","29-08-19","G8","1","BS4191",1,333.3333333,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA
"633","29-08-19","G9","1","BS4191",1,333.3333333,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,0.138082658,0.55,NA,NA,NA,NA,NA,NA,NA,"0.13808266"
"634","29-08-19","G10","1","BS4191",1,333.3333333,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA
"635","29-08-19","G11","1","BS4191",1,333.3333333,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA
"636","29-08-19","G12","1","BS4191",1,333.3333333,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"637","29-08-19","H1","1","BS3804",1,1000,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"638","29-08-19","H2","1","BS3804",1,1000,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
"639","29-08-19","H3","1","BS3804",1,1000,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.055,NA,NA,NA,NA,NA,NA,NA,NA
"640","29-08-19","H4","1","BS3804",1,1000,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA
"641","29-08-19","H5","1","BS3804",1,1000,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA
"642","29-08-19","H6","1","BS4191",1,1000,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"643","29-08-19","H7","1","BS4191",1,1000,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA
"644","29-08-19","H8","1","BS4191",1,1000,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA
"645","29-08-19","H9","1","BS4191",1,1000,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA
"646","29-08-19","H10","1","BS4191",1,1000,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,0.141425517,0.545,NA,NA,NA,NA,NA,NA,NA,"0.14142552"
"647","29-08-19","H11","1","BS4191",1,1000,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,0.1537758,0.59,NA,NA,NA,NA,NA,NA,NA,"0.15377580"
"648","29-08-19","H12","1","BS4191",1,1000,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA
"649","29-08-19","C1","2","BS3804",2,0,0,"amp, spec","mMOPS","Y",NA,0.577238643,NA,1.07202827,0.56,NA,NA,NA,NA,NA,NA,NA,"1.07202827"
"650","29-08-19","C2","2","BS3804",2,10,2.109375,"amp, spec","mMOPS","Y",NA,0.437280975,NA,0.999922666,0.565,NA,NA,NA,NA,NA,NA,NA,"0.99992267"
"651","29-08-19","C3","2","BS3804",2,0,4.21875,"amp, spec","mMOPS","Y",NA,0.545010345,NA,1.295047693,0.57,NA,NA,NA,NA,NA,NA,NA,"1.29504769"
"652","29-08-19","C4","2","BS3804",2,10,8.4375,"amp, spec","mMOPS","Y",NA,0.582792345,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA," 0.5827923"
"653","29-08-19","C5","2","BS3804",2,0,16.875,"amp, spec","mMOPS","Y",NA,0.599776112,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA," 0.5997761"
"654","29-08-19","C6","2","BS3804",2,10,33.75,"amp, spec","mMOPS","Y",NA,1.752809243,1.104048404,NA,0.615,NA,NA,NA,NA,NA,NA,NA," 1.7528092"
"655","29-08-19","C7","2","BS4189",1,0,0,"amp","mMOPS","Y",NA,0.420849499,NA,0.53432807,0.575,NA,NA,NA,NA,NA,NA,NA,"0.53432807"
"656","29-08-19","C8","2","BS4189",1,10,2.109375,"amp","mMOPS","Y",NA,0.412866771,NA,0.488571596,0.57,NA,NA,NA,NA,NA,NA,NA,"0.48857160"
"657","29-08-19","C9","2","BS4189",1,0,4.21875,"amp","mMOPS","Y",NA,0.371592612,NA,0.9234356,0.57,NA,NA,NA,NA,NA,NA,NA,"0.92343560"
"658","29-08-19","C10","2","BS4189",1,10,8.4375,"amp","mMOPS","Y",NA,0.437280975,NA,1.020014541,0.56,NA,NA,NA,NA,NA,NA,NA,"1.02001454"
"659","29-08-19","C11","2","BS4189",1,0,16.875,"amp","mMOPS","Y",NA,0.450024241,NA,0.861324476,0.56,NA,NA,NA,NA,NA,NA,NA,"0.86132448"
"660","29-08-19","C12","2","BS4189",1,10,33.75,"amp","mMOPS","Y",NA,0.463138872,NA,0.474207359,0.575,NA,NA,NA,NA,NA,NA,NA,"0.47420736"
"661","29-08-19","D1","2","BS3804",2,0,0,"amp, spec","mMOPS","Y",NA,2.31381946,1.520633072,NA,0.64,NA,NA,NA,NA,NA,NA,NA," 2.3138195"
"662","29-08-19","D2","2","BS3804",2,0,2.109375,"amp, spec","mMOPS","Y",NA,2.336081075,1.40641385,NA,0.655,NA,NA,NA,NA,NA,NA,NA," 2.3360811"
"663","29-08-19","D3","2","BS3804",2,0,4.21875,"amp, spec","mMOPS","Y",NA,1.639175905,1.64412839,NA,0.675,NA,NA,NA,NA,NA,NA,NA," 1.6441284"
"664","29-08-19","D4","2","BS3804",2,0,8.4375,"amp, spec","mMOPS","Y",NA,2.671198102,1.373851352,NA,0.7,NA,NA,NA,NA,NA,NA,NA," 2.6711981"
"665","29-08-19","D5","2","BS3804",2,0,16.875,"amp, spec","mMOPS","Y",NA,1.68694486,1.532553207,1.282229569,0.675,NA,NA,NA,NA,NA,NA,NA,"1.28222957"
"666","29-08-19","D6","2","BS3804",2,0,33.75,"amp, spec","mMOPS","Y",NA,1.985154896,1.280617931,1.149333493,0.695,NA,NA,NA,NA,NA,NA,NA,"1.14933349"
"667","29-08-19","D7","2","BS4189",1,0,0,"amp","mMOPS","Y",NA,0.968080023,NA,0.852799257,0.565,NA,NA,NA,NA,NA,NA,NA,"0.85279926"
"668","29-08-19","D8","2","BS4189",1,0,2.109375,"amp","mMOPS","Y",NA,1.117603843,NA,0.999922666,0.57,NA,NA,NA,NA,NA,NA,NA,"0.99992267"
"669","29-08-19","D9","2","BS4189",1,0,4.21875,"amp","mMOPS","Y",NA,1.786699593,1.095461161,0.779770927,0.575,NA,NA,NA,NA,NA,NA,NA,"0.77977093"
"670","29-08-19","D10","2","BS4189",1,0,8.4375,"amp","mMOPS","Y",NA,1.608083804,1.13907582,0.819533882,0.56,NA,NA,NA,NA,NA,NA,NA,"0.81953388"
"671","29-08-19","D11","2","BS4189",1,0,16.875,"amp","mMOPS","Y",NA,1.518301519,NA,0.685184238,0.56,NA,NA,NA,NA,NA,NA,NA,"0.68518424"
"672","29-08-19","D12","2","BS4189",1,0,33.75,"amp","mMOPS","Y",NA,2.269930632,NA,0.53432807,0.565,NA,NA,NA,NA,NA,NA,NA,"0.53432807"
"673","29-08-19","E1","2","BS3804",2,12.34567901,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA
"674","29-08-19","E2","2","BS3804",2,12.34567901,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA
"675","29-08-19","E3","2","BS3804",2,12.34567901,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"676","29-08-19","E4","2","BS3804",2,12.34567901,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"677","29-08-19","E5","2","BS3804",2,12.34567901,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
"678","29-08-19","E6","2","BS3804",2,12.34567901,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA
"679","29-08-19","E7","2","BS4189",1,12.34567901,0,"amp","mMOPS","Y",NA,1.218186727,NA,0.878631438,0.825,NA,NA,NA,NA,NA,NA,NA,"0.87863144"
"680","29-08-19","E8","2","BS4189",1,12.34567901,2.109375,"amp","mMOPS","Y",NA,0.692413924,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA," 0.6924139"
"681","29-08-19","E9","2","BS4189",1,12.34567901,4.21875,"amp","mMOPS","Y",NA,0.986797731,NA,0.749354188,0.805,NA,NA,NA,NA,NA,NA,NA,"0.74935419"
"682","29-08-19","E10","2","BS4189",1,12.34567901,8.4375,"amp","mMOPS","Y",NA,NA,NA,0.139511937,0.665,NA,NA,NA,NA,NA,NA,NA,"0.13951194"
"683","29-08-19","E11","2","BS4189",1,12.34567901,16.875,"amp","mMOPS","Y",NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA
"684","29-08-19","E12","2","BS4189",1,12.34567901,33.75,"amp","mMOPS","Y",NA,NA,NA,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA
"685","29-08-19","F1","2","BS3804",2,37.03703704,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"686","29-08-19","F2","2","BS3804",2,37.03703704,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.135,NA,NA,NA,NA,NA,NA,NA,NA
"687","29-08-19","F3","2","BS3804",2,37.03703704,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
"688","29-08-19","F4","2","BS3804",2,37.03703704,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"689","29-08-19","F5","2","BS3804",2,37.03703704,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.035,NA,NA,NA,NA,NA,NA,NA,NA
"690","29-08-19","F6","2","BS3804",2,37.03703704,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"691","29-08-19","F7","2","BS4189",1,37.03703704,0,"amp","mMOPS","Y",NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
"692","29-08-19","F8","2","BS4189",1,37.03703704,2.109375,"amp","mMOPS","Y",NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA
"693","29-08-19","F9","2","BS4189",1,37.03703704,4.21875,"amp","mMOPS","Y",NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"694","29-08-19","F10","2","BS4189",1,37.03703704,8.4375,"amp","mMOPS","Y",NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA
"695","29-08-19","F11","2","BS4189",1,37.03703704,16.875,"amp","mMOPS","Y",NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA
"696","29-08-19","F12","2","BS4189",1,37.03703704,33.75,"amp","mMOPS","Y",NA,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA
"697","29-08-19","G1","2","BS3804",2,111.1111111,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA
"698","29-08-19","G2","2","BS3804",2,111.1111111,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.105,NA,NA,NA,NA,NA,NA,NA,NA
"699","29-08-19","G3","2","BS3804",2,111.1111111,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA
"700","29-08-19","G4","2","BS3804",2,111.1111111,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.035,NA,NA,NA,NA,NA,NA,NA,NA
"701","29-08-19","G5","2","BS3804",2,111.1111111,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"702","29-08-19","G6","2","BS3804",2,111.1111111,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA
"703","29-08-19","G7","2","BS4189",1,111.1111111,0,"amp","mMOPS","Y",NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA
"704","29-08-19","G8","2","BS4189",1,111.1111111,2.109375,"amp","mMOPS","Y",NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA
"705","29-08-19","G9","2","BS4189",1,111.1111111,4.21875,"amp","mMOPS","Y",NA,NA,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA
"706","29-08-19","G10","2","BS4189",1,111.1111111,8.4375,"amp","mMOPS","Y",NA,NA,NA,NA,0.665,NA,NA,NA,NA,NA,NA,NA,NA
"707","29-08-19","G11","2","BS4189",1,111.1111111,16.875,"amp","mMOPS","Y",NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"708","29-08-19","G12","2","BS4189",1,111.1111111,33.75,"amp","mMOPS","Y",NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
"709","29-08-19","H1","2","BS3804",2,333.3333333,0,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA
"710","29-08-19","H2","2","BS3804",2,333.3333333,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.085,NA,NA,NA,NA,NA,NA,NA,NA
"711","29-08-19","H3","2","BS3804",2,333.3333333,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"712","29-08-19","H4","2","BS3804",2,333.3333333,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA
"713","29-08-19","H5","2","BS3804",2,333.3333333,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA
"714","29-08-19","H6","2","BS3804",2,333.3333333,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA
"715","29-08-19","H7","2","BS4189",1,333.3333333,0,"amp","mMOPS","Y",NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA
"716","29-08-19","H8","2","BS4189",1,333.3333333,2.109375,"amp","mMOPS","Y",NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,NA
"717","29-08-19","H9","2","BS4189",1,333.3333333,4.21875,"amp","mMOPS","Y",NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,NA
"718","29-08-19","H10","2","BS4189",1,333.3333333,8.4375,"amp","mMOPS","Y",NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,NA
"719","29-08-19","H11","2","BS4189",1,333.3333333,16.875,"amp","mMOPS","Y",NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA
"720","29-08-19","H12","2","BS4189",1,333.3333333,33.75,"amp","mMOPS","Y",NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
"721","29-08-19","C1","3","BS4191",3,0,0,"amp, spec","mMOPS","Y",NA,NA,NA,0.129028134,0.535,NA,NA,NA,NA,NA,NA,NA,"0.12902813"
"722","29-08-19","C2","3","BS4191",3,0,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,0.13191234,0.535,NA,NA,NA,NA,NA,NA,NA,"0.13191234"
"723","29-08-19","C3","3","BS4191",3,0,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,0.132643409,0.51,NA,NA,NA,NA,NA,NA,NA,"0.13264341"
"724","29-08-19","C4","3","BS4191",3,0,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,0.13191234,0.52,NA,NA,NA,NA,NA,NA,NA,"0.13191234"
"725","29-08-19","C5","3","BS4191",3,0,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA
"726","29-08-19","C6","3","BS4191",3,0,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA
"727","29-08-19","C7","3","BS4191",3,0,0,"amp","mMOPS","Y",NA,NA,NA,0.13191234,0.58,NA,NA,NA,NA,NA,NA,NA,"0.13191234"
"728","29-08-19","C8","3","BS4189",3,0,2.109375,"amp","mMOPS","Y",NA,NA,NA,0.459983565,0.59,NA,NA,NA,NA,NA,NA,NA,"0.45998356"
"729","29-08-19","C9","3","BS4189",3,0,4.21875,"amp","mMOPS","Y",NA,NA,NA,0.405076012,0.575,NA,NA,NA,NA,NA,NA,NA,"0.40507601"
"730","29-08-19","C10","3","BS4189",3,0,8.4375,"amp","mMOPS","Y",NA,NA,NA,0.555073986,0.585,NA,NA,NA,NA,NA,NA,NA,"0.55507399"
"731","29-08-19","C11","3","BS4189",3,0,16.875,"amp","mMOPS","Y",NA,NA,NA,0.555073986,0.59,NA,NA,NA,NA,NA,NA,NA,"0.55507399"
"732","29-08-19","C12","3","BS4189",3,0,33.75,"amp","mMOPS","Y",NA,NA,NA,0.715751808,0.585,NA,NA,NA,NA,NA,NA,NA,"0.71575181"
"733","29-08-19","D1","3","BS4191",3,12.34567901,0,"amp, spec","mMOPS","Y",NA,NA,NA,0.141738782,0.535,NA,NA,NA,NA,NA,NA,NA,"0.14173878"
"734","29-08-19","D2","3","BS4191",3,12.34567901,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,0.14018069,0.52,NA,NA,NA,NA,NA,NA,NA,"0.14018069"
"735","29-08-19","D3","3","BS4191",3,12.34567901,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,0.14018069,0.52,NA,NA,NA,NA,NA,NA,NA,"0.14018069"
"736","29-08-19","D4","3","BS4191",3,12.34567901,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,0.149792895,0.515,NA,NA,NA,NA,NA,NA,NA,"0.14979290"
"737","29-08-19","D5","3","BS4191",3,12.34567901,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,0.122090508,0.58,NA,NA,NA,NA,NA,NA,NA,"0.12209051"
"738","29-08-19","D6","3","BS4191",3,12.34567901,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,0.122090508,0.595,NA,NA,NA,NA,NA,NA,NA,"0.12209051"
"739","29-08-19","D7","3","BS4191",3,12.34567901,0,"amp","mMOPS","Y",NA,NA,NA,0.14252431,0.575,NA,NA,NA,NA,NA,NA,NA,"0.14252431"
"740","29-08-19","D8","3","BS4189",3,12.34567901,2.109375,"amp","mMOPS","Y",NA,0.789029357,1.144188668,0.47026572,0.585,NA,NA,NA,NA,NA,NA,NA,"0.47026572"
"741","29-08-19","D9","3","BS4189",3,12.34567901,4.21875,"amp","mMOPS","Y",NA,0.917284861,1.232597712,0.502511891,0.57,NA,NA,NA,NA,NA,NA,NA,"0.50251189"
"742","29-08-19","D10","3","BS4189",3,12.34567901,8.4375,"amp","mMOPS","Y",NA,0.885220985,NA,0.516591911,0.585,NA,NA,NA,NA,NA,NA,NA,"0.51659191"
"743","29-08-19","D11","3","BS4189",3,12.34567901,16.875,"amp","mMOPS","Y",NA,NA,NA,0.475492669,0.58,NA,NA,NA,NA,NA,NA,NA,"0.47549267"
"744","29-08-19","D12","3","BS4189",3,12.34567901,33.75,"amp","mMOPS","Y",NA,0.564582224,NA,0.616532049,0.595,NA,NA,NA,NA,NA,NA,NA,"0.61653205"
"745","29-08-19","E1","3","BS4191",3,37.03703704,0,"amp, spec","mMOPS","Y",NA,NA,NA,0.148967305,0.51,NA,NA,NA,NA,NA,NA,NA,"0.14896730"
"746","29-08-19","E2","3","BS4191",3,37.03703704,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,0.151457825,0.525,NA,NA,NA,NA,NA,NA,NA,"0.15145782"
"747","29-08-19","E3","3","BS4191",3,37.03703704,4.21875,"amp, spec","mMOPS","Y",NA,NA,NA,0.154843409,0.55,NA,NA,NA,NA,NA,NA,NA,"0.15484341"
"748","29-08-19","E4","3","BS4191",3,37.03703704,8.4375,"amp, spec","mMOPS","Y",NA,NA,NA,0.144907113,0.52,NA,NA,NA,NA,NA,NA,NA,"0.14490711"
"749","29-08-19","E5","3","BS4191",3,37.03703704,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,0.154843409,0.53,NA,NA,NA,NA,NA,NA,NA,"0.15484341"
"750","29-08-19","E6","3","BS4191",3,37.03703704,33.75,"amp, spec","mMOPS","Y",NA,NA,NA,0.123447529,0.605,NA,NA,NA,NA,NA,NA,NA,"0.12344753"
"751","29-08-19","E7","3","BS4191",3,37.03703704,0,"amp","mMOPS","Y",NA,NA,NA,0.159182009,0.575,NA,NA,NA,NA,NA,NA,NA,"0.15918201"
"752","29-08-19","E8","3","BS4189",3,37.03703704,2.109375,"amp","mMOPS","Y",NA,0.404262844,NA,0.452419755,0.86,NA,NA,NA,NA,NA,NA,NA,"0.45241975"
"753","29-08-19","E9","3","BS4189",3,37.03703704,4.21875,"amp","mMOPS","Y",NA,NA,NA,0.534009658,0.85,NA,NA,NA,NA,NA,NA,NA,"0.53400966"
"754","29-08-19","E10","3","BS4189",3,37.03703704,8.4375,"amp","mMOPS","Y",NA,NA,NA,0.452419755,0.945,NA,NA,NA,NA,NA,NA,NA,"0.45241975"
"755","29-08-19","E11","3","BS4189",3,37.03703704,16.875,"amp","mMOPS","Y",NA,0.404262844,NA,0.467673832,0.845,NA,NA,NA,NA,NA,NA,NA,"0.46767383"
"756","29-08-19","E12","3","BS4189",3,37.03703704,33.75,"amp","mMOPS","Y",NA,NA,NA,0.773331994,0.805,NA,NA,NA,NA,NA,NA,NA,"0.77333199"
"757","29-08-19","F1","3","BS4191",3,111.1111111,0,"amp, spec","mMOPS","Y",NA,NA,NA,0.163642174,0.505,NA,NA,NA,NA,NA,NA,NA,"0.16364217"
"758","29-08-19","F2","3","BS4191",3,111.1111111,2.109375,"amp, spec","mMOPS","Y",NA,NA,NA,0.16915964,0.51,NA,NA,NA,NA,NA,NA,NA,"0.16915964"
"759","29-08-19","F3","3","BS4191",3,111.1111111,4.21875,"amp, spec","mMOPS","Y",NA,3.044188642,NA,0.17103983,0.52,NA,NA,NA,NA,NA,NA,NA,"0.17103983"
"760","29-08-19","F4","3","BS4191",3,111.1111111,8.4375,"amp, spec","mMOPS","Y",NA,2.787677633,NA,0.181760716,0.515,NA,NA,NA,NA,NA,NA,NA,"0.18176072"
"761","29-08-19","F5","3","BS4191",3,111.1111111,16.875,"amp, spec","mMOPS","Y",NA,NA,NA,0.206398157,0.535,NA,NA,NA,NA,NA,NA,NA,"0.20639816"
